Index;R-number;Text;NP_Givenness;Structural_Priming;Imperative_conditional;le;NP_Definiteness;Numeric_Classifier;NP_Concreteness;NP_Length;Response;V-P;Filename;Genre;Register;Time;Time_num;
1567;0,029029394;...马卫士的严格看管。几天过去，她还没有动静，屋大维不耐烦了，便[[[放出风来]]]说三天之内要把她带到意大利去。这意味着什么，克娄巴特拉很清楚。...;New;No;No;Absent;Indefinite;Absent;Non-concrete;1;V-chu-N-lai;Y;1980s\1987\报刊\读书\vol-103.txt;Newspaper;Written;1980-2000;4;
631;0,395084051;...来一些美丽、健康而且有力量的作品，新中国的灵魂就从它们中间放[[[射出光芒来]]]。;New;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1940s\1949\报刊\人民日报\rmrb_1949_07.txt;Newspaper;Written;1940-1960;2;
662;0,29265934;...都昌县为了开发利用好内湖水面，有的由县级机关从包干的事业费中[[[挤出钱来]]]投资，并组织有关社队联营，大体由社队出劳力，机关出资金，共同开...;New;No;No;Absent;Indefinite;Absent;Non-concrete;1;V-chu-N-lai;Y;1980s\1982\报刊\人民日报\rmrb_1982_10.txt;Newspaper;Written;1980-2000;4;
5;0,243843399;...全或基本摆脱了手工操作，实现了机械化、半机械化。许多企业主动[[[拿出人来]]]支援新建企业或新增加的部门。以全市一百四十七个单位计算，三个月...;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;1960s\1960\报刊\人民日报\rmrb_1960_01.txt;Newspaper;Written;1960-1980;3;
797;0,323648206;...不看对象是个何等样人，不分青红皂白，依着葫芦画瓢，也慷而慨之[[[掏出钥匙来]]]，其后果恐怕未必会象设想的那样美好，不作被蛇咬死的农夫，也将是...;New;No;No;Absent;Indefinite;Absent;Concrete;2;V-chu-N-lai;Y;1980s\1983\报刊\人民日报\rmrb_1983_08.txt;Newspaper;Written;1980-2000;4;
686;0,75925459;...，一八七二——一九三九年美国西部冒险小说家)一样迅速地生[[[产出故事来]]]。”;New;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1980s\1982\报刊\读书\vol-035.txt;Newspaper;Written;1980-2000;4;
698;0,507517176;...弥ｍéｎｇ＠②，时而飘着雨丝，时而变成浓雾，中午时，太阳渐渐[[[露出头来]]]，山顶的路也转平了，先头部队一望到前面的平川便欢声吵闹起来，有...;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;1940s\1949\报刊\人民日报\rmrb_1949_11.txt;Newspaper;Written;1940-1960;2;
334;0,202704764;　　白衣人也已落地。他的剑并没有再[[[使出力量来]]]，只是用一双寒星般的眼睛，冷冷的看着陆小凤。;New;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1970s\1973\文学\台湾作家\1973 古龙 陆小凤传奇.txt;Fiction;Written;1960-1980;3;
251;0,310233384;...。布伦基特向瓦扬指出，目前的局势对英法两国都不利，他希望双方[[[拿出诚意来]]]，寻找一个对法国和英国均有利的解决办法来。因此，英国方面不仅对...;New;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;2000s\2001\报刊\人民日报\rmrb_2001_09.txt;Newspaper;Written;2000-2020;5;
1;0,139630117;也许又有人会想到有钱的人不一定会肯[[[拿出钱来]]]认购。关于这一层，我想除了某些思想根本是反动的——不信任人民政...;Given;No;No;Absent;Indefinite;Absent;Non-concrete;1;V-chu-N-lai;Y;1950s\1950\报刊\人民日报\rmrb_1950_01.txt;Newspaper;Written;1940-1960;2;
553;0,118129035;"　　""我记得，""福尔摩斯气喘喘地说，""那个弹簧！它[[[刺出血来]]]啦。这个盒子——就是桌子上这个。";New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;1980s\1981\翻译作品\文学\1981 雨久 福尔摩斯探案集06.txt;Fiction_t;Written;1980-2000;4;
874;0,858437827;　　郝摇旗刷地[[[拔出剑来]]]，抢前一步，大声喝道：“畜生！你敢如此无理，老子斩了你的狗头！...;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;1960s\1963\文学\大陆作家\1963 姚雪垠 李自成1.txt;Fiction;Written;1960-1980;3;
1005;0,861848021;...，装璜涂抹，都蒙蔽不了人民的眼睛。他的检查，是虚伪的，他没有[[[谈出真心话来]]]。;New;No;No;Absent;Indefinite;Absent;Non-concrete;3;V-chu-N-lai;Y;1950s\1955\报刊\人民日报\rmrb_1955_05.txt;Newspaper;Written;1940-1960;2;
1015;0,989839361;...，工作热情提高了，除掉极少数人外，都愿意和国家建设密切配合，[[[做出成绩来]]]为人民服务。一九五二年在反对美帝国主义进行细菌战的斗争中，许多...;New;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1950s\1955\报刊\人民日报\rmrb_1955_06.txt;Newspaper;Written;1940-1960;2;
1348;0,425143517;...人人喜洋洋的比打这个打那个好。葡萄一勺一勺把猪食盛进大木桶，[[[腾出锅来]]]。;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;2000s\2006\文学\大陆作家\2006 严歌苓 第九个寡妇.txt;Fiction;Written;2000-2020;5;
465;0,645742695;一次偶然的机会，专做内衣的婷美集团了解到这一情况，[[[派出专人来]]]找中科院。“你们的东西确实好，但营销手段太落后，光听名字就把人...;New;No;No;Absent;Indefinite;Absent;Concrete;2;V-chu-N-lai;Y;2000s\2002\报刊\人民日报\rmrb_2002_10.txt;Newspaper;Written;2000-2020;5;
1176;0,845186402;"　　""我求你，苏珊。请你别[[[闹出笑话来]]]。这真糟。人家会怎么想法呢？";New;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1950s\1955\翻译作品\文学\1955 主万_西海 天才.txt;Fiction_t;Written;1940-1960;2;
1000;0,1940454;...任之，而不加警惕，不去努力克服。要是有人对他提出批评，他还会[[[拿出挡箭牌来]]]：“谁没有一点个人主义呢！”;New;No;No;Absent;Indefinite;Absent;Concrete;3;V-chu-N-lai;Y;1950s\1955\报刊\人民日报\rmrb_1955_05.txt;Newspaper;Written;1940-1960;2;
2280;0,515996948;　　“闹了半天，你们是等着叫敌人把抓走的人们杀了以后，再[[[想出办法来]]]啊！”;New;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1950s\1958\文学\大陆作家\1958 刘流 烈火金刚.txt;Fiction;Written;1940-1960;2;
2124;0,772604968;“喝令高炉煤气[[[交出油来]]]！”;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;1950s\1958\报刊\人民日报\rmrb_1958_09.txt;Newspaper;Written;1940-1960;2;
205;0,111784636;...都穿着鲜红服装的是拉尔夫·拉乌尔·德·布里克萨特红衣主教。他[[[伸出手来]]]，指环在闪闪发光；戴恩双膝跪下，吻着指坏。;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;1990s\1990\翻译作品\文学\1990 曾胡 荆棘鸟.txt;Fiction_t;Written;1980-2000;4;
216;0,007033592;杜鲁门要求纳税人[[[拿出钱来]]]，同时，还在准备大量削减工资、禁止罢工、强迫工人服劳役、增添并...;New;No;No;Absent;Indefinite;Absent;Non-concrete;1;V-chu-N-lai;Y;1950s\1951\报刊\人民日报\rmrb_1951_01.txt;Newspaper;Written;1940-1960;2;
1290;0,404190983;...上，要学生一面看一面绣。绣人物，她则要求学生把人的眼睛绣活，[[[绣出精神来]]]。她在南通「授绣八年，勤诲无倦」（张謇语），沈寿的赢弱体质难承...;New;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;2010s\201x\网络语料\中文维基\Wiki_051.txt;Online;Online;2000-2020;5;
80;0,603269871;...属就有三千多吨。街道工业为大工业制造零件和部件，就使大厂能够[[[腾出手来]]]生产更多的高级、精密、尖端产品，并且为大厂培养了技术后备力量，...;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;1960s\1960\报刊\人民日报\rmrb_1960_04.txt;Newspaper;Written;1960-1980;3;
1020;0,564419318;国家计委负责人最后说，把这几方面的改革措施扎扎实实地[[[抓出成效来]]]，就一定能够改变长期以来吃“大锅饭”、敞开口花钱、工期长、效益...;New;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1980s\1984\报刊\人民日报\rmrb_1984_06.txt;Newspaper;Written;1980-2000;4;
979;0,293180296;...的灰尘，再用清水冲洗几遍，再让主人把泡过的豆子舀几勺倒进去，[[[推出浆来]]]倒掉。那石磨上就不会再有石屑石尘了。;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;2010s\2019\报刊\人民日报\rmrb_2019_08.txt;Newspaper;Written;2000-2020;5;
1571;0,903262073;...前小组委员会主席）：你说的“我们”里，都有谁是共产主义分子，[[[举出名字来]]]！;New;No;Yes;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1950s\1957\报刊\人民日报\rmrb_1957_04.txt;Newspaper;Written;1940-1960;2;
625;0,03345163;...些纸袋，围在身上。有些工友拿起铁镐，一下子就把洋灰纸袋凿开，[[[倒出洋灰来]]]。但是，谁也没有想一想：这些纸袋还可以用，还可以卖钱。”去年，...;New;No;No;Absent;Indefinite;Absent;Concrete;2;V-chu-N-lai;Y;1950s\1953\报刊\人民日报\rmrb_1953_05.txt;Newspaper;Written;1940-1960;2;
1045;0,55038217;...这种做法，已经引起了不少读者的批评。如果大量削减畅销书的印数[[[腾出纸张来]]]印有相当价值的书，那还有若干道理，如果印的是质量平庸、可有可无...;New;No;No;Absent;Indefinite;Absent;Concrete;2;V-chu-N-lai;Y;1970s\1979\报刊\读书\vol-006.txt;Newspaper;Written;1960-1980;3;
236;0,528532717;我对孙工说，能听听你的琴吗？他当即取下网球包，[[[拿出琴来]]]，道一声“献丑了”，便动手调弦、试音。细看那把京胡，真平常至极...;Given;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;2010s\2012\报刊\人民日报\rmrb_2012_04.txt;Newspaper;Written;2000-2020;5;
84;0,71521066;...更多的汗，才缓过一口气。手扶着脑门，又立了半天，他才很勉强的[[[说出话来]]]。“金三爷！我先看看姐丈去！”他的脸色是那么绿，语气是那么低卑...;New;No;No;Absent;Indefinite;Absent;Non-concrete;1;V-chu-N-lai;Y;1940s\1944\文学\1944 老舍 四世同堂第一部_惶惑.txt;Fiction;Written;1940-1960;2;
753;0,167658108;"　　""您可要[[[干出好事来]]]了，您要跟您父亲闹翻的，他会断绝您的生活来源，再说三万法郎也不...";New;No;No;Present;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1990s\1993\翻译作品\文学\1993 王聿蔚 茶花女.txt;Fiction_t;Written;1980-2000;4;
1407;0,018668953;...征服之路行不通，但是解决阿富汗问题的办法还是有的，那就是真正[[[拿出诚意来]]]，按照联合国大会通过的有关阿富汗问题的决议，同有关各方一起，协...;New;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1980s\1986\报刊\人民日报\rmrb_1986_12.txt;Newspaper;Written;1980-2000;4;
76;0,416586467;...主义中解脱出来，使大家在三大革命斗争第一线上忙，忙在点子上，[[[忙出效果来]]]。;New;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1970s\1970\报刊\人民日报\rmrb_1970_10.txt;Newspaper;Written;1960-1980;3;
455;0,250094687;...目前的形势下，解决老挝问题的最好办法，是沙湾拿吉方面在谈判中[[[拿出诚意来]]]；特别是根据梭发那·富马亲王首相的建议，在欣合举行三亲王会晤，...;New;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1960s\1961\报刊\人民日报\rmrb_1961_09.txt;Newspaper;Written;1960-1980;3;
1984;0,343765044;黑龙江省种植的水稻都是粳稻，稻米质量特佳，[[[煮出饭来]]]晶莹有光。水稻的单位面积产量也高，每亩产量能超过四百斤。;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;1950s\1958\报刊\人民日报\rmrb_1958_05.txt;Newspaper;Written;1940-1960;2;
1090;0,154797095;...对毛泽东思想的道路上去了。谁对谁错？只要比一比，事实不是已经[[[做出结论来]]]了吗！;New;No;No;Present;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1960s\1965\报刊\人民日报\rmrb_1965_02.txt;Newspaper;Written;1960-1980;3;
2257;0,743980634;...就不可能长胖，必定是尖嘴猴腮；只有心眼厚道的人才能心宽体胖，[[[腆出大肚子来]]]。这样的人即使想使坏，也必定不难斗！”孙中山听得大笑，故意说：...;New;No;No;Absent;Indefinite;Absent;Concrete;3;V-chu-N-lai;Y;1990s\1999\史传\1999 程广_叶思 宋氏家族全传.txt;Biography;Written;1980-2000;4;
784;0,828285569;...，学习革命的道理，学习生产建设的本领，拿出勇气来做好人好事，[[[拿出勇气来]]]向坏人坏事作无情的斗争。从小锻炼自己能够经得住风雨，挑得起重担...;Given;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1960s\1963\报刊\人民日报\rmrb_1963_06.txt;Newspaper;Written;1960-1980;3;
140;0,152673989;...立人交情厚的，便暗中替王立人着急。好一会王立人才慢慢从喉咙里[[[发出音来]]]说道：“我对铁民本来没有意见，就只因他打的我太苦，我每次照镜子...;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;1920s\1922\文学\小说笔记\1922_10_1 向恺然 留东外史续集.txt;Fiction;Written;1920-1940;1;
1471;0,712583657;...学习。我二小子是小学六年级的学生，脑筋灵活，他学习了几天可就[[[看出问题来]]]了，说俺的家里有死角，思谋着要在家里办个毛泽东思想学习班。;New;No;No;Present;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1960s\1968\报刊\人民日报\rmrb_1968_04.txt;Newspaper;Written;1960-1980;3;
1617;0,836770773;...不搞那些不必要的应酬，取消那些华而不实的形式主义，就完全可以[[[挤出时间来]]]学习。;New;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1990s\1996\报刊\人民日报\rmrb_1996_11.txt;Newspaper;Written;1980-2000;4;
178;0,827402025;...拿出钱来给农民工发放高温补贴,分包单位、小的包工头就更不可能[[[拿出钱来]]]给工人发放高温补贴。”;Given;Yes;No;Absent;Indefinite;Absent;Non-concrete;1;V-chu-N-lai;Y;2010s\2011\报刊\人民日报\rmrb_2011_07.txt;Newspaper;Written;2000-2020;5;
522;0,189427237;...当我的手挨近这些活花朵，这些有生命的含羞草的时候，花丛中立即[[[发出警报来]]]了。于是雪白的花瓣缩人它们的朱红匣中去了，花朵在我眼前消失了，...;New;No;No;Present;Indefinite;Absent;Concrete;2;V-chu-N-lai;Y;1960s\1961\翻译作品\文学\1961 曾觉之 海底两万里.txt;Fiction_t;Written;1960-1980;3;
1023;0,925025781;...于能够为知识分子解决的问题，一定要抓住不放，一竿子到底，务必[[[抓出结果来]]]。他认为民进虽是协助有关部门进行落实政策的工作，但不能仅仅停留...;New;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1980s\1984\报刊\人民日报\rmrb_1984_07.txt;Newspaper;Written;1980-2000;4;
289;0,977171466;...，只要是党中央、毛主席要他去工作，他不畏艰险去做，总是把工作[[[作出成绩来]]]。他曾多次负重伤，几乎致死，一直最后当他处于弥留之际，听他夫人...;New;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1990s\1991\报刊\人民日报\rmrb_1991_07.txt;Newspaper;Written;1980-2000;4;
165;0,03018668;...么仔细，好像是真事一样。年轻的妻子不禁为那座老房子和那个老人[[[流出泪来]]]。;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;2000s\2000\翻译作品\文学\2000 洪涛 安徒生童话故事集.txt;Fiction_t;Written;2000-2020;5;
481;0,564354758;...“礼坏乐崩”，“天下无道”，抛出“克己复礼”的反动纲领，扬言[[[豁出命来]]]也要把社会扭回到西周奴隶制去。同样，在我国社会主义革命深入发展...;New;No;No;Absent;Indefinite;Absent;Non-concrete;1;V-chu-N-lai;Y;1970s\1976\报刊\人民日报\rmrb_1976_03.txt;Newspaper;Written;1960-1980;3;
769;0,522592733;...合起来的人。只有长期深入到生产斗争中去，同工人群众结合，才会[[[做出成就来]]]。“海阔凭鱼跃，天高任鸟飞。”在我们国家里，经过清理“左”的思...;New;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1980s\1983\报刊\人民日报\rmrb_1983_05.txt;Newspaper;Written;1980-2000;4;
121;0,544998142;...加以补充报道。），借以加强这方面的力量，迅速在积压产品问题上[[[作出成绩来]]]。;New;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1950s\1950\报刊\人民日报\rmrb_1950_08.txt;Newspaper;Written;1940-1960;2;
1145;0,444919054;...季度抓什么，都要有扎扎实实的计划。一年抓几件事情，一抓到底，[[[抓出成果来]]]。至于每个时期抓什么，要按照当地的实际情况和群众的迫切要求，看...;New;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1980s\1985\报刊\人民日报\rmrb_1985_01.txt;Newspaper;Written;1980-2000;4;
62;0,130948872;...的欲望，而不敢公然的提出什么主义，打起什么旗号。她只能在军人[[[闯出祸来]]]以后，才去找合适的欺人的名词与说法。她的政治是给军事擦屁股用的...;New;No;No;Absent;Indefinite;Absent;Non-concrete;1;V-chu-N-lai;Y;1940s\1944\文学\1944 老舍 四世同堂第一部_惶惑.txt;Fiction;Written;1940-1960;2;
43;0,673746275;...必须都交，谁不交也不行，没交劳动创收费的学生，见面就往家撵，[[[撵出事来]]]我负责。”校长有令，班主任不敢怠慢，进班级第一件事就是收劳动创...;New;No;No;Absent;Indefinite;Absent;Non-concrete;1;V-chu-N-lai;Y;2000s\2000\报刊\人民日报\rmrb_2000_07.txt;Newspaper;Written;2000-2020;5;
